H0_Wasserstein1,H0_Bottleneck,H0_PersEntropy,H0_BettiL1,H0_BettiL2,H0_LandscapeL1,H0_LandscapeL2,H1_Wasserstein1,H1_Bottleneck,H1_PersEntropy,H1_BettiL1,H1_BettiL2,H1_LandscapeL1,H1_LandscapeL2,Label
23.910502610905944,1.7219509684115102,2.9193876801158227,1384.0,151.7234326002414,60.2652092172642,6.994241059206791,0.5681681777838389,0.17728700933840677,1.6550650521356614,186.0,20.83266665599966,5.232623786637278,0.6178748634568353,Aggressive
20.449342719729472,1.472195150456926,2.931494805890404,1385.0,155.08384828859516,51.524201547256624,5.979779887687377,0.4727713149903409,0.24887950068034584,1.1931092670834638,131.0,15.0,6.239006549420982,0.8434373190074765,Aggressive
26.37829398863509,1.6626210183501189,2.9277037888341453,1584.0,165.08785539826968,58.18876690334744,6.753253957731493,0.5080219275604885,0.20252858832418716,1.074972999713707,139.0,14.730919862656235,7.24481841289636,0.8192979091385363,Aggressive
28.063107008600134,1.7470858315768611,2.936162684894174,1600.0,168.15469068687915,61.14488454780194,7.096334147333926,1.1596791347343454,0.30679651979225814,2.0924103534638165,341.0,37.907782842049734,10.297413972893146,1.2006979158882367,Aggressive
29.518033415110388,1.914577744733942,2.9324947359021554,1535.0,163.34931894562646,67.00680243848551,7.776654805458725,1.379692427456974,0.342992739055596,2.012296040486211,186.0,20.346989949375804,11.033547488125887,1.2422023598235152,Aggressive
22.653926522745902,1.8963350714118807,2.9071812299257953,1193.0,138.87764398923247,66.36834144592285,7.702556496552425,0.4092388183702312,0.3786533561680575,0.2657243384165198,108.0,11.135528725660043,13.252191350917624,1.5380187354348471,Aggressive
18.592309078791818,1.4660078245081327,2.9283110594756083,1267.0,148.02364675956338,51.307656186999694,5.954648133072047,0.8193768819002908,0.23058523961570718,1.8038109633475436,79.0,13.0,3.3976550427350127,0.5719094010331901,Aggressive
26.37163251064055,2.029044539192073,2.9025567245559736,1296.0,144.19431334140748,71.0129358551719,8.241597401619522,0.48912698961087253,0.30914207620558637,0.912031995495437,60.0,8.94427190999916,4.5042409222535404,0.7852528827675431,Aggressive
36.18517830631461,2.233188531925986,2.938727439658768,1613.0,169.69089545405788,78.15761108591099,9.070791915379173,2.047505870364209,0.284500162580419,2.4659407684058556,444.0,52.191953402799555,11.948157657276498,1.3155962303335957,Aggressive
32.37094642584856,2.0622286074860345,2.9376806789218133,1561.0,166.37608001152088,72.17431899273033,8.376384847505541,0.6000974501039339,0.1539659779455708,1.6836572618536496,145.0,18.788294228055936,4.4689497490121886,0.5479141176576509,Aggressive
25.44329000953716,1.6918522180159403,2.9297787250993905,1497.0,160.1967540245432,59.211806697074806,6.871985594498808,0.23392031973837424,0.08956289602262003,1.0887698550116858,105.0,13.30413469565007,1.8989499289580078,0.2691380448342508,Aggressive
29.218944120917925,2.1176759898626023,2.9121325520133245,1376.0,149.81989187020528,74.1148783703043,8.60160168907536,0.31969370831768273,0.10053169764127723,1.524105975771914,37.0,7.0,0.8773364984627918,0.18857598860584743,Aggressive
27.276170050236498,1.881437171987644,2.9400666413191665,1447.0,161.76217110313524,65.84694156743058,7.642044030308944,0.17803621171753642,0.12697749638271089,0.5992509396426378,61.0,7.810249675906654,2.2235444892536487,0.34931679366949236,Aggressive
33.8930881206018,2.318057954898433,2.922606547011659,1455.0,156.30419060281142,81.12788934900303,9.415515553690817,0.0651425062332259,0.035151146007661796,1.008924766013375,7.0,2.6457513110645907,0.05380225181579634,0.027167848438646516,Aggressive
38.357734719147615,2.581157970853748,2.924897838604752,1481.0,158.72302920496446,90.33592012193469,10.484178348410339,0.843209744621443,0.2752954594530338,1.5958056898691781,157.0,17.11724276862369,9.146507819493612,1.0613630650926416,Aggressive
30.278632133489992,1.848916663676638,2.9382988653265074,1631.0,170.45527272572122,64.70878184443772,7.509951840306032,1.8899929822353554,0.35666551388731815,2.0422612183300184,476.0,52.744667976962376,13.305713186360368,1.5277656034844462,Aggressive
30.058259496736962,1.830372893268815,2.93443610340915,1635.0,169.69678841981658,64.05978299150563,7.43463053165196,1.2672820620313865,0.27658363573092076,2.220398963781323,284.0,32.68026927673638,9.247361818949383,1.0529374641246319,Aggressive
30.82241667353634,1.9667712218180748,2.9261394691289904,1561.0,163.15943123215402,68.83348094092474,7.988654895555001,1.1642567039511136,0.2905908879524253,1.980670247615474,130.0,22.090722034374522,4.578888451210176,0.7731144984192423,Aggressive
34.53885235541687,2.489929768552766,2.9278626689643286,1380.0,153.30362030950215,87.14309593643804,10.113626544092837,0.2536924178991989,0.2071922214056146,0.5941834993394823,28.0,5.291502622129181,1.637140794233842,0.3950865721801264,Aggressive
34.950297814187735,2.214606997941897,2.9311541826639025,1573.0,164.8241487161393,77.50729057523938,8.99531721817891,1.5521733473659864,0.7397242272491283,1.6173877248879795,133.0,17.69180601295413,16.330560915397875,2.381104649159663,Aggressive
37.79252786323385,2.7106985013881038,2.9248123728492863,1392.0,153.53826884526217,94.86960738596288,11.010347626232829,0.5423707661598969,0.15471130281463746,1.6303620584872163,37.0,7.280109889280518,1.2105947335561096,0.275379037620411,Aggressive
45.620057005948006,2.9143025086988947,2.93452065151892,1558.0,165.50528692461762,101.99538409107865,11.83734882073598,2.4345585876783056,0.562500606770882,2.227056302555168,320.0,39.293765408777,17.81067320794771,2.1248228977001826,Aggressive
41.29342405606749,2.78928231196103,2.9338232961272306,1476.0,160.5615146914104,97.61990043852063,11.329540288846864,1.9244020065344374,0.33568616139774743,2.258443912936984,200.0,27.27636339397171,9.985718570574367,1.1864147422323794,Aggressive
36.400961909908084,2.116730045994624,2.941915115112407,1712.0,176.75406643129884,74.08177202398124,8.597759442947282,1.485748059651483,0.29645924655168815,2.3734593275008065,239.0,39.45883931389772,4.986364723456026,0.8342603203413169,Aggressive
33.16188168714303,2.01778155257081,2.93916931413464,1637.0,171.2395982242425,70.61875143436471,8.195849267717424,1.1858560365822797,0.2898487662438455,1.755050271388766,396.0,42.708313008125245,10.273776466196233,1.1879511334661268,Aggressive
29.878064270557605,1.7522191491380938,2.940785839221192,1698.0,175.27121840165316,61.32454149650805,7.117184718061758,1.7624041879618426,0.3456066866002417,2.144646695260271,368.0,42.61455150532503,11.105520486831667,1.3361556128402232,Aggressive
